codsbs,tipcreditosbs,codempsistemafinancierodeuda,codctacontablesbs,codmoneda,tipcondiciondiamorosidad,mtodeudasol,tipclasifriesgoempsistemafinan,codrubroicc,codmes
0045748022,09,00156,14111306020000,0001,0.0,5056.8,0,004,202206
0045748022,11,00073,81192301000000,0001,0.0,3500.0,0,000,202206
0045748022,11,00142,72150603000000,0001,0.0,1544.0,0,000,202206
0045748022,11,00142,15150102000000,0001,0.0,3.96,0,000,202206
0045748022,09,00123,29110201000000,0001,0.0,19.57,0,000,202206
0045748022,09,00123,14111306020000,0001,0.0,45985.35,0,004,202206
0045748022,09,00156,15150102000000,0001,0.0,11.7,0,000,202206
0045748022,11,00142,81192301000000,0001,0.0,3600.0,0,000,202206
0045748022,11,00142,14180300000000,0001,0.0,38.46,0,000,202206
0045748022,11,00073,15150102000000,0001,0.0,8.89,0,000,202206
0045748022,11,00142,14110302020000,0001,0.0,2056.0,0,001,202206
0045748022,09,00123,84140900000000,0001,0.0,1.0,0,042,202206
0045748022,09,00156,14181300000000,0001,0.0,49.08,0,000,202206
0045748022,11,00073,14110302020000,0001,0.0,1156.38,0,001,202206
0107742786,10,00238,14110206020000,0001,0.0,2200.0,0,004,202206
0107742786,10,00112,14180200000000,0001,0.0,32.14,0,000,202206
0107742786,10,00238,29110101000000,0001,0.0,38.01,0,000,202206
0107742786,10,00112,14110206020000,0001,0.0,1275.76,0,004,202206
0107742786,10,00238,14180200000000,0001,0.0,64.61,0,000,202206
0113647825,10,00107,14110206020000,0001,0.0,11527.18,0,004,202206
0113647825,10,00107,14180200000000,0001,0.0,101.46,0,000,202206
0045777944,09,00101,14181300000000,0001,4.0,242.21,0,000,202206
0045777944,09,00110,14181300000000,0001,0.0,329.13,0,000,202206
0045777944,09,00110,84140900000000,0001,0.0,15343.92,0,042,202206
0045777944,09,00101,84240201020000,1001,468.0,86827.5,0,081,202206
0045777944,09,00156,14111306020000,0001,0.0,18357.91,0,004,202206
0045777944,09,00101,14111306020000,0001,4.0,8795.91,0,004,202206
0045777944,09,00101,14111306020000,0001,0.0,90000.0,0,004,202206
0045777944,09,00156,14181300000000,0001,0.0,148.54,0,000,202206
0045777944,09,00156,15150102000000,0001,0.0,16.54,0,000,202206
0045777944,09,00110,14111306020000,0001,0.0,15343.92,0,004,202206
0045777944,09,00101,14181300000000,0001,0.0,9930.42,0,000,202206
0079892556,10,00106,84141000000000,0001,0.0,20000.0,0,000,202206
0079892556,10,00107,14110206020000,0001,0.0,13035.92,0,004,202206
0079892556,10,00123,81180102020000,0001,0.0,89.63,0,000,202206
0079892556,10,00107,84140900000000,0001,0.0,13035.92,0,042,202206
0079892556,10,00123,81180102010000,0001,0.0,4391.99,0,000,202206
0079892556,10,00104,14110206020000,0001,0.0,58862.51,0,004,202206
0079892556,10,00123,84140900000000,0001,0.0,1.0,0,042,202206
0079892556,10,00106,14110206020000,0001,4.0,20000.0,0,004,202206
0079892556,10,00107,84141000000000,0001,0.0,13035.92,0,000,202206
0079892556,10,00123,14180200000000,0001,0.0,170.28,0,000,202206
0079892556,10,00107,14180200000000,0001,0.0,53.85,0,000,202206
0079892556,10,00123,84140511000000,0001,0.0,4391.99,0,000,202206
0079892556,10,00104,14180200000000,0001,0.0,222.68,0,000,202206
0079892556,10,00123,14110206020000,0001,0.0,4481.62,0,004,202206
0079892556,10,00104,84141000000000,0001,0.0,58862.51,0,000,202206
0079892556,10,00106,14180200000000,0001,0.0,508.78,0,000,202206
0092858464,09,00169,14111306020000,0001,0.0,15910.88,0,004,202206
0092858464,09,00169,14181300000000,0001,0.0,208.26,0,000,202206
0092858464,10,00230,84141000000000,0001,0.0,20000.0,0,000,202206
0092858464,10,00230,14180200000000,0001,0.0,28.86,0,000,202206
0092858464,09,00169,84141000000000,0001,0.0,15910.88,0,000,202206
0092858464,10,00230,14110206020000,0001,0.0,5618.03,0,004,202206
0061010726,10,00107,84141000000000,0001,0.0,253.95,4,000,202206
0061010726,10,00228,84141000000000,0001,0.0,22760.11,0,000,202206
0061010726,10,00107,14150206020000,0001,194.0,253.95,4,013,202206
0061010726,99,00228,29110101000000,0001,0.0,1.75,0,000,202206
0061010726,10,00228,14110206020000,0001,0.0,1338.83,0,004,202206
0061010726,10,00228,14180200000000,0001,0.0,29.71,0,000,202206
0061010726,10,00107,81193702010000,0001,194.0,253.95,4,000,202206
0061010726,10,00107,14190201000000,0001,0.0,252.64,4,026,202206
0061010726,12,00072,81130200000000,0001,463.0,1507.13,4,000,202206
0061010726,10,00107,29110108050000,0001,0.0,1.31,4,000,202206
0061716700,10,00104,14110206020000,0001,0.0,20216.04,0,004,202206
0061716700,10,00106,14110206020000,0001,0.0,300.0,0,004,202206
0061716700,10,00106,14180200000000,0001,0.0,3.86,0,000,202206
0061716700,10,00104,29110101000000,0001,0.0,30.49,0,000,202206
0061716700,10,00104,14180200000000,0001,0.0,301.72,0,000,202206
0063618284,10,00228,14110206020000,0001,0.0,279.6,0,004,202206
0063618284,99,00228,15150102000000,0001,0.0,27.48,0,000,202206
0063618284,10,00103,14110206020000,0001,0.0,4073.71,0,004,202206
0063618284,10,00172,14180200000000,0001,0.0,21.23,0,000,202206
0063618284,99,00228,29110101000000,0001,0.0,1.97,0,000,202206
0063618284,10,00103,84141000000000,0001,0.0,4073.71,0,000,202206
0063618284,10,00172,14110206020000,0001,0.0,4527.63,0,004,202206
0063618284,10,00228,14180200000000,0001,0.0,0.95,0,000,202206
0063618284,99,00103,84140900000000,0001,0.0,10000.0,0,042,202206
0063618284,10,00228,84141000000000,0001,0.0,2516.4,0,000,202206
0063618284,10,00103,14180200000000,0001,0.0,87.08,0,000,202206
0086979861,09,00123,84140900000000,0001,0.0,3.0,0,042,202206
0086979861,09,00123,14181300000000,0001,0.0,703.43,0,000,202206
0086979861,09,00123,14111306020000,0001,0.0,63176.17,0,004,202206
0086979861,09,00123,29110201000000,0001,0.0,314.35,0,000,202206
0086979861,12,00110,14180300000000,0001,0.0,150.74,0,000,202206
0086979861,09,00082,14111306020000,0001,0.0,6080.0,0,004,202206
0086979861,12,00110,14110306030000,0001,0.0,5300.0,0,004,202206
0086979861,09,00082,14181300000000,0001,0.0,15.6,0,000,202206
0092802051,09,00107,84140900000000,0001,0.0,48000.0,3,042,202206
0092802051,09,00107,14111306020000,0001,0.0,61259.71,3,004,202206
0092802051,09,00107,14191301000000,0001,0.0,36558.28,3,026,202206
0092802051,11,00145,81130200000000,0001,592.0,1431.98,4,000,202206
0092802051,12,00072,81130200000000,0001,401.0,21349.14,4,000,202206
0092802051,11,00072,81130200000000,0001,338.0,4363.54,4,000,202206
0092802051,09,00107,29110101000000,0001,0.0,329.25,3,000,202206
0092869300,10,00231,14180200000000,0001,0.0,61.38,0,000,202206
0092869300,99,00231,15150101000000,0001,0.0,0.94,0,000,202206
0092869300,10,00231,29110101000000,0001,0.0,3.17,0,000,202206
0092869300,11,00145,81192301000000,0001,0.0,800.0,0,000,202206
0092869300,12,00237,14110306140000,0001,0.0,827.84,0,000,202206
0092869300,10,00231,84141000000000,0001,0.0,1923.18,0,000,202206
0092869300,11,00145,14180300000000,0001,0.0,12.22,0,000,202206
0092869300,12,00237,14180300000000,0001,0.0,20.72,0,000,202206
0092869300,10,00231,14110206020000,0001,0.0,2478.45,0,004,202206
0092869300,11,00145,72150603000000,0001,0.0,119.2,0,000,202206
0092869300,11,00145,14110302020000,0001,0.0,680.8,0,001,202206
0079705721,09,00123,14111306020000,0001,0.0,25668.2,0,004,202206
0079705721,09,00082,14181300000000,0001,0.0,779.43,0,000,202206
0079705721,09,00123,72150313000000,0001,0.0,31343.1,0,000,202206
0079705721,09,00123,14111306010000,0001,0.0,10051.83,0,004,202206
0079705721,09,00123,84140900000000,0001,0.0,2.0,0,042,202206
0079705721,09,00082,14111306020000,0001,0.0,90000.0,0,004,202206
0079705721,09,00123,14181300000000,0001,0.0,804.08,0,000,202206
0091994399,12,00103,14180300000000,0001,0.0,11.44,0,000,202206
0091994399,10,00082,14180200000000,0001,0.0,322.5,0,000,202206
0091994399,10,00103,14110206020000,0001,0.0,5691.07,0,004,202206
0091994399,12,00103,14110306030000,0001,0.0,488.79,0,004,202206
0091994399,10,00103,14180200000000,0001,0.0,76.99,0,000,202206
0091994399,10,00082,14110206020000,0001,0.0,8329.79,0,004,202206
0091994399,99,00103,84140900000000,0001,0.0,23000.0,0,042,202206
0076319405,11,00002,81192301000000,0001,0.0,28000.0,0,000,202206
0076319405,09,00123,14181300000000,0001,0.0,1701.02,0,000,202206
0076319405,11,00073,15150102000000,0001,0.0,8.9,0,000,202206
0076319405,09,00001,14181300000000,0001,0.0,1119.21,0,000,202206
0076319405,09,00123,84140900000000,0001,0.0,1.0,0,042,202206
0076319405,11,00073,81192301000000,0001,0.0,8229.44,0,000,202206
0076319405,09,00001,14111306020000,0001,0.0,65463.27,0,004,202206
0076319405,09,00123,29110201000000,0001,0.0,174.19,0,000,202206
0076319405,09,00123,14111306020000,0001,0.0,91033.38,0,004,202206
0076319405,11,00073,14180300000000,0001,0.0,114.35,0,000,202206
0076319405,11,00073,14110302010000,0001,0.0,748.0,0,001,202206
0076319405,11,00073,14110302020000,0001,0.0,7481.44,0,001,202206
0076319405,11,00002,72150603000000,0001,0.0,28000.0,0,000,202206
0130686095,10,00228,84141000000000,0001,0.0,5698.4,1,000,202206
0130686095,10,00228,14180200000000,0001,0.0,10.78,1,000,202206
0130686095,10,00228,14190201000000,0001,0.0,14.25,1,026,202206
0130686095,12,00082,81130200000000,0001,453.0,4889.94,4,000,202206
0130686095,10,00228,14110206020000,0001,0.0,284.92,1,004,202206
0063732079,10,00230,14180200000000,0001,0.0,23.94,0,000,202206
0063732079,10,00230,14110206020000,0001,0.0,711.74,0,004,202206
0085405489,09,00107,84140900000000,0001,0.0,25371.88,0,042,202206
0085405489,09,00107,84141000000000,0001,0.0,25371.88,0,000,202206
0085405489,09,00237,14181300000000,0001,0.0,38.95,0,000,202206
0085405489,09,00107,14111306020000,0001,0.0,49087.73,0,004,202206
0085405489,09,00107,14181300000000,0001,0.0,2138.12,0,000,202206
0085405489,09,00107,81180113010000,0001,0.0,21049.59,0,000,202206
0085405489,09,00107,29110709000000,0001,0.0,117.44,0,000,202206
0085405489,09,00237,14111306020000,0001,0.0,3231.85,0,004,202206
0085405489,09,00107,84140511000000,0001,0.0,21049.59,0,000,202206
0085405489,09,00107,81180113020000,0001,0.0,429.58,0,000,202206
0116696622,10,00123,84140900000000,0001,0.0,2.0,0,042,202206
0116696622,10,00123,14110206020000,0001,0.0,6587.76,0,004,202206
0116696622,10,00123,84141000000000,0001,0.0,1495.31,0,000,202206
0116696622,10,00123,14180200000000,0001,0.0,14.82,0,000,202206
0132401942,99,00228,29110101000000,0001,0.0,31.76,0,000,202206
0132401942,10,00228,84141000000000,0001,0.0,9727.44,0,000,202206
0132401942,10,00123,14110206020000,0001,0.0,6611.85,0,004,202206
0132401942,10,00228,14110206020000,0001,0.0,4073.14,0,004,202206
0132401942,10,00228,14180200000000,0001,0.0,39.11,0,000,202206
0132401942,10,00123,84140900000000,0001,0.0,2.0,0,042,202206
0132401942,10,00123,14180200000000,0001,0.0,117.54,0,000,202206
0027648665,99,00228,29110101000000,0001,0.0,15.74,0,000,202206
0027648665,11,00073,15150102000000,0001,0.0,8.87,0,000,202206
0027648665,11,00073,72150603000000,0001,0.0,4.75,0,000,202206
0027648665,10,00228,84141000000000,0001,0.0,54616.5,0,000,202206
0027648665,11,00073,14180300000000,0001,0.0,23.57,0,000,202206
0027648665,10,00228,14180200000000,0001,0.0,141.52,0,000,202206
0027648665,09,00228,14111306020000,0001,0.0,2780.42,0,004,202206
0027648665,11,00073,14110302020000,0001,0.0,1995.25,0,001,202206
0027648665,10,00228,14110206020000,0001,0.0,3034.25,0,004,202206
0027648665,09,00228,14181300000000,0001,0.0,99.78,0,000,202206
0027648665,11,00073,81192301000000,0001,0.0,2000.0,0,000,202206
0046070518,09,00123,81130200000000,0001,465.0,15352.75,4,000,202206
0046070518,09,00123,84140900000000,0001,0.0,2.0,4,042,202206
0046070518,10,00228,14180200000000,0001,0.0,14.79,0,000,202206
0046070518,11,00142,81192500000000,0001,780.0,1306.03,4,000,202206
0046070518,12,00072,14140306030000,0001,0.0,392.78,3,012,202206
0046070518,12,00072,14190301000000,0001,0.0,235.67,3,026,202206
0046070518,10,00228,84141000000000,0001,0.0,11289.98,0,000,202206
0046070518,09,00123,81130200000000,0001,479.0,25347.53,4,000,202206
0046070518,10,00228,14110206020000,0001,0.0,868.46,0,004,202206
0193852106,10,00123,84140900000000,0001,0.0,3.0,0,042,202206
0193852106,10,00123,14110206010000,0001,0.0,13752.12,0,004,202206
0193852106,10,00123,14180200000000,0001,0.0,135.68,0,000,202206
0193852106,10,00123,72150302010000,0001,0.0,7146.5,0,000,202206
0195077134,09,00123,29110201000000,0001,0.0,97.68,0,000,202206
0195077134,09,00123,14111306010000,0001,0.0,26261.16,0,004,202206
0195077134,09,00123,14181300000000,0001,0.0,546.07,0,000,202206
0195077134,09,00106,14111306020000,0001,0.0,32162.2,0,004,202206
0195077134,09,00106,14181300000000,0001,0.0,181.2,0,000,202206
0195077134,09,00123,84140900000000,0001,0.0,3.0,0,042,202206
0195077134,09,00123,72150313000000,0001,0.0,2412.38,0,000,202206
0203270593,99,00231,15150102000000,0001,0.0,8.53,0,000,202206
0203270593,99,00231,15150101000000,0001,0.0,10.06,0,000,202206
0203270593,12,00114,14180300000000,0001,0.0,14.98,0,000,202206
0203270593,10,00231,84141000000000,0001,0.0,9337.07,0,000,202206
0203270593,10,00231,14180200000000,0001,0.0,75.87,0,000,202206
0203270593,12,00106,14180300000000,0001,0.0,15.92,0,000,202206
0203270593,10,00231,29110101000000,0001,0.0,39.29,0,000,202206
0203270593,12,00106,14110306030000,0001,0.0,3714.03,0,004,202206
0203270593,12,00114,14110306030000,0001,0.0,430.71,0,004,202206
0203270593,10,00231,14110206020000,0001,0.0,9337.07,0,004,202206
0058188271,10,00123,84140511000000,0001,0.0,1881.01,0,000,202206
0058188271,11,00142,14180300000000,0001,0.0,2.91,0,000,202206
0058188271,11,00142,15150102000000,0001,0.0,9.9,0,000,202206
0058188271,11,00142,81192301000000,0001,0.0,400.0,0,000,202206
0058188271,11,00145,72150603000000,0001,0.0,574.16,0,000,202206
0058188271,11,00145,81192301000000,0001,0.0,8300.0,0,000,202206
0058188271,10,00123,14110206020000,0001,0.0,2171.42,0,004,202206
0058188271,11,00145,14110302020000,0001,0.0,1347.0,0,001,202206
0058188271,99,00231,15150101000000,0001,0.0,3.33,0,000,202206
0058188271,99,00231,15150102000000,0001,0.0,2.49,0,000,202206
0058188271,10,00123,84140900000000,0001,0.0,2.0,0,042,202206
0058188271,11,00142,72150603000000,0001,0.0,103.18,0,000,202206
0058188271,10,00123,81180102010000,0001,0.0,1881.01,0,000,202206
0058188271,10,00123,81180102020000,0001,0.0,38.39,0,000,202206
0058188271,11,00142,14110302020000,0001,0.0,296.82,0,001,202206
0058188271,10,00231,14110206020000,0001,0.0,2723.83,0,004,202206
0058188271,11,00145,14180300000000,0001,0.0,58.16,0,000,202206
0058188271,11,00145,14110302010000,0001,0.0,6378.84,0,001,202206
0058188271,10,00123,14180200000000,0001,0.0,52.38,0,000,202206
0058188271,10,00231,14180200000000,0001,0.0,56.95,0,000,202206
0069636870,11,00004,14110302020000,0001,0.0,2520.7,0,001,202206
0069636870,10,00107,14180200000000,0001,0.0,35.95,0,000,202206
0069636870,10,00107,14110206020000,0001,0.0,5207.66,0,004,202206
0069636870,11,00004,81292301000000,1001,0.0,6081.75,0,000,202206
0069636870,11,00004,72250603000000,1001,0.0,3438.86,0,000,202206
0069636870,11,00004,14180300000000,0001,0.0,83.35,0,000,202206
0069636870,11,00004,15150102000000,0001,0.0,7.9,0,000,202206
0086718847,09,00006,14181300000000,0001,0.0,18.29,0,000,202206
0086718847,09,00123,84140900000000,0001,0.0,1.0,0,042,202206
0086718847,09,00104,14181300000000,0001,0.0,129.24,0,000,202206
0086718847,99,00228,15150102000000,0001,0.0,7.76,0,000,202206
0086718847,09,00123,72150313000000,0001,0.0,57897.78,0,000,202206
0086718847,08,00228,14111206020000,0001,0.0,92404.8,0,004,202206
0086718847,09,00123,14181300000000,0001,0.0,96.05,0,000,202206
0086718847,09,00123,14111306020000,0001,0.0,77890.52,0,004,202206
0086718847,09,00104,14111306020000,0001,0.0,38161.96,0,004,202206
0086718847,99,00228,29110101000000,0001,0.0,618.42,0,000,202206
0086718847,08,00228,14181200000000,0001,0.0,3482.08,0,000,202206
0086718847,09,00006,14111306020000,0001,0.0,44625.31,0,004,202206
0089189284,10,00104,84141000000000,0001,0.0,10540.16,0,000,202206
0089189284,12,00237,14180300000000,0001,27.0,259.92,1,000,202206
0089189284,10,00104,14110206020000,0001,0.0,10540.16,0,004,202206
0089189284,10,00104,14180200000000,0001,0.0,157.47,0,000,202206
0089189284,12,00237,14190301000000,0001,0.0,128.74,1,026,202206
0089189284,12,00237,14110306020000,0001,27.0,2574.88,1,004,202206
0141417410,09,00228,14111306020000,0001,0.0,372.41,0,004,202206
0141417410,10,00111,14110206020000,0001,0.0,600.0,0,004,202206
0141417410,99,00228,15150102000000,0001,0.0,33.82,0,000,202206
0141417410,10,00107,14180200000000,0001,0.0,17.76,0,000,202206
0141417410,10,00228,14180200000000,0001,0.0,1.76,0,000,202206
0141417410,10,00123,84140900000000,0001,0.0,3.0,0,042,202206
0141417410,10,00107,14110206020000,0001,0.0,1000.0,0,004,202206
0141417410,10,00111,84140900000000,0001,0.0,8500.0,0,042,202206
0141417410,10,00123,29110201000000,0001,0.0,0.77,0,000,202206
0141417410,99,00228,29110101000000,0001,0.0,0.26,0,000,202206
0141417410,10,00111,14180200000000,0001,0.0,30.0,0,000,202206
0141417410,10,00228,14110206020000,0001,0.0,346.13,0,004,202206
0141417410,09,00228,14181300000000,0001,0.0,8.28,0,000,202206
0141417410,10,00123,14180200000000,0001,0.0,223.78,0,000,202206
0141417410,10,00123,14110206010000,0001,0.0,4068.94,0,004,202206
0141417410,10,00228,84141000000000,0001,0.0,5191.95,0,000,202206
0141417410,10,00123,14110206020000,0001,0.0,2288.25,0,004,202206
0141417410,10,00123,72150302010000,0001,0.0,1262.35,0,000,202206
0185295168,10,00125,84140900000000,0001,0.0,32275.36,0,042,202206
0185295168,10,00125,14110206020000,0001,0.0,8799.11,0,004,202206
0185295168,10,00106,14180200000000,0001,0.0,75.97,0,000,202206
0185295168,10,00125,14180200000000,0001,0.0,50.5,0,000,202206
0185295168,10,00106,14110206020000,0001,0.0,7533.55,0,004,202206
0002571536,09,00101,14141306020000,0001,0.0,12602.58,2,012,202206
0002571536,11,00002,81192301000000,0001,0.0,1605.0,0,000,202206
0002571536,11,00073,72150603000000,0001,0.0,1000.0,0,000,202206
0002571536,09,00123,14191301000000,0001,94.0,23972.1,3,026,202206
0002571536,11,00002,72150603000000,0001,0.0,1605.0,0,000,202206
0002571536,99,00228,15150102000000,0001,0.0,17.35,3,000,202206
0002571536,10,00228,14150206020000,0001,89.0,4811.75,3,013,202206
0002571536,09,00101,14191301000000,0001,0.0,3150.65,2,026,202206
0002571536,11,00073,81192301000000,0001,0.0,1000.0,0,000,202206
0002571536,09,00123,14151306020000,0001,94.0,39953.5,3,013,202206
0002571536,12,00228,14190301000000,0001,0.0,2887.05,3,026,202206
0002571536,09,00123,84140900000000,0001,0.0,1.0,3,042,202206
0020143878,10,00125,14110206020000,0001,0.0,9491.03,0,004,202206
0020143878,10,00125,84140900000000,0001,0.0,21537.28,0,042,202206
0020143878,10,00107,14180200000000,0001,0.0,46.92,0,000,202206
0020143878,10,00107,14110206020000,0001,0.0,2534.44,0,004,202206
0020143878,10,00125,14180200000000,0001,0.0,1617.49,0,000,202206
0055858560,10,00123,72150302010000,0001,0.0,10128.29,0,000,202206
0055858560,10,00104,14180200000000,0001,0.0,195.62,1,000,202206
0055858560,10,00231,14110206020000,0001,0.0,1088.67,0,004,202206
0055858560,10,00104,14110206020000,0001,16.0,6013.55,1,004,202206
0055858560,10,00104,29110101000000,0001,0.0,2.21,1,000,202206
0055858560,99,00231,15150101000000,0001,0.0,1.02,0,000,202206
0055858560,10,00104,14190201000000,0001,0.0,322.17,1,026,202206
0055858560,10,00104,14110206010000,0001,11.0,434.39,1,004,202206
0055858560,10,00231,14180200000000,0001,0.0,37.3,0,000,202206
0055858560,10,00104,72150302010000,0001,0.0,1165.61,1,000,202206
0055858560,99,00231,15150102000000,0001,0.0,1.0,0,000,202206
0084792039,09,00228,14181300000000,0001,0.0,41.38,0,000,202206
0084792039,09,00123,29110201000000,0001,0.0,135.74,0,000,202206
0084792039,09,00123,14111306020000,0001,0.0,63443.79,0,004,202206
0084792039,09,00228,14111306020000,0001,0.0,1192.37,0,004,202206
0084792039,09,00123,14181300000000,0001,0.0,1796.08,0,000,202206
0084792039,09,00123,84140900000000,0001,0.0,3.0,0,042,202206
0087787494,99,00228,15150102000000,0001,0.0,25.09,0,000,202206
0087787494,10,00396,81130200000000,0001,3616.0,15151.87,4,000,202206
0087787494,99,00228,29110101000000,0001,0.0,1.66,0,000,202206
0087787494,10,00228,14180200000000,0001,0.0,55.88,0,000,202206
0087787494,10,00228,14110206020000,0001,0.0,3282.09,0,004,202206
0087787494,09,00072,81130200000000,0001,3177.0,19242.57,4,000,202206
0087787494,10,00228,84141000000000,0001,0.0,75488.07,0,000,202206
0031429099,99,00228,15150102000000,0001,0.0,11.29,3,000,202206
0031429099,99,00231,15150102000000,0001,0.0,14.32,3,000,202206
0031429099,09,00228,14191301000000,0001,0.0,2359.04,3,026,202206
0031429099,09,00228,14151306020000,0001,57.0,3950.96,3,013,202206
0031429099,10,00231,14150206020000,0001,101.0,4382.51,3,013,202206
0031429099,10,00227,14150206020000,0001,84.0,2931.82,3,013,202206
0031429099,10,00109,14190201000000,0001,0.0,1287.52,2,026,202206
0031429099,10,00109,14110206020000,0001,15.0,5180.33,2,004,202206
0031429099,10,00227,14190201000000,0001,0.0,1759.09,3,026,202206
0031429099,10,00109,84140900000000,0001,0.0,9200.0,2,042,202206
0031429099,10,00231,14190201000000,0001,0.0,2629.51,3,026,202206
0031429099,10,00109,29110101000000,0001,0.0,30.26,2,000,202206
0031429099,99,00231,15150101000000,0001,0.0,20.77,3,000,202206
0031429099,10,00109,14180200000000,0001,0.0,184.83,2,000,202206
0031429099,99,00228,29110105000000,0001,0.0,19.23,3,000,202206
0033661088,09,00104,14181300000000,0001,0.0,9202.6,0,000,202206
0033661088,09,00104,81194202010000,0001,0.0,68600.0,0,000,202206
0033661088,09,00104,81194202020000,0001,0.0,1400.0,0,000,202206
0033661088,09,00104,14111306020000,0001,0.0,77784.18,0,004,202206
0033661088,09,00106,14181300000000,0001,0.0,83.11,0,000,202206
0033661088,09,00103,14181300000000,0001,0.0,86.57,0,000,202206
0033661088,09,00106,14111306010000,0001,0.0,2422.58,0,004,202206
0033661088,09,00103,29110101000000,0001,0.0,19.25,0,000,202206
0033661088,09,00106,81194802010000,0001,0.0,27000.0,0,000,202206
0033661088,09,00104,29110101000000,0001,0.0,8.28,0,000,202206
0033661088,99,00103,84140900000000,0001,0.0,14000.0,0,042,202206
0033661088,09,00106,84140519000000,0001,0.0,27000.0,0,000,202206
0033661088,09,00106,81194802020000,0001,0.0,3000.0,0,000,202206
0033661088,09,00103,14111306020000,0001,0.0,4040.34,0,004,202206
0033661088,09,00106,14111306020000,0001,0.0,30000.0,0,004,202206
0033661088,09,00106,72150313000000,0001,0.0,76577.42,0,000,202206
0036055308,10,00228,84141000000000,0001,0.0,62096.43,0,000,202206
0036055308,09,00101,29110101000000,0001,940.0,287.62,4,000,202206
0036055308,09,00101,84140900000000,0001,0.0,232560.0,4,042,202206
0036055308,09,00112,14161306020000,0001,1701.0,33609.82,4,015,202206
0036055308,09,00101,14161306020000,0001,940.0,140900.67,4,015,202206
0036055308,09,00112,14191301000000,0001,0.0,33609.82,4,026,202206
0036055308,09,00112,29110106000000,0001,0.0,5.28,4,000,202206
0036055308,10,00228,14180200000000,0001,0.0,19.09,0,000,202206
0036055308,09,00101,14191301000000,0001,940.0,140613.05,4,026,202206
0036055308,10,00228,14110206020000,0001,0.0,5645.13,0,004,202206
0049512686,10,00228,84141000000000,0001,0.0,14993.86,0,000,202206
0049512686,10,00228,14110206020000,0001,0.0,1070.99,0,004,202206
0049512686,11,00142,81130200000000,0001,1567.0,752.43,4,000,202206
0087956814,10,00106,14180200000000,0001,0.0,23.5,0,000,202206
0087956814,10,00106,14110206020000,0001,0.0,3044.65,0,004,202206
0087956814,11,00072,81192301000000,0001,0.0,1010.0,0,000,202206
0087956814,11,00072,72150603000000,0001,0.0,1010.0,0,000,202206
0056296727,10,00123,14180200000000,0001,0.0,132.56,0,000,202206
0056296727,10,00123,14110206020000,0001,0.0,7106.0,0,004,202206
0056296727,10,00123,84140900000000,0001,0.0,1.0,0,042,202206
0073708621,10,00123,14110206020000,0001,0.0,3016.78,0,004,202206
0073708621,10,00238,14110206020000,0001,0.0,711.02,0,004,202206
0073708621,10,00123,14180200000000,0001,0.0,61.83,0,000,202206
0073708621,11,00002,72150303010000,0001,0.0,340.0,0,000,202206
0073708621,10,00238,14180200000000,0001,0.0,35.9,0,000,202206
0073708621,10,00123,84140900000000,0001,0.0,1.0,0,042,202206
0073708621,10,00238,29110101000000,0001,0.0,0.88,0,000,202206
0073708621,10,00238,14110206020000,0001,7.0,3955.72,0,004,202206
0075081111,10,00228,84141000000000,0001,0.0,51854.18,0,000,202206
0075081111,10,00396,81130200000000,0001,3994.0,2183.75,4,000,202206
0075081111,10,00228,14180200000000,0001,0.0,50.37,0,000,202206
0075081111,10,00228,14110206020000,0001,0.0,3703.87,0,004,202206
0075081111,12,00817,81130200000000,0001,3990.0,434.95,4,000,202206
0078012676,10,00103,14180200000000,0001,0.0,131.83,0,000,202206
0078012676,10,00103,29110101000000,0001,0.0,5.92,0,000,202206
0078012676,10,00103,14110206020000,0001,0.0,7202.26,0,004,202206
0078012676,99,00103,84140900000000,0001,0.0,20000.0,0,042,202206
0177322547,10,00101,84140511000000,0001,0.0,4451.69,0,000,202206
0177322547,10,00101,14110206020000,0001,0.0,13439.19,0,004,202206
0177322547,10,00101,81180102020000,0001,0.0,90.85,0,000,202206
0177322547,10,00101,14180200000000,0001,0.0,223.99,0,000,202206
0177322547,10,00101,81180102010000,0001,0.0,4451.69,0,000,202206
0177322547,10,00101,29110101000000,0001,0.0,12.9,0,000,202206
0019403327,99,00228,29110101000000,0001,0.0,1.47,0,000,202206
0019403327,10,00104,29110101000000,0001,0.0,73.27,0,000,202206
0019403327,10,00104,14180200000000,0001,0.0,368.8,0,000,202206
0019403327,10,00104,14110206020000,0001,0.0,24951.01,0,004,202206
0019403327,09,00228,14181300000000,0001,0.0,96.25,0,000,202206
0019403327,09,00228,14111306020000,0001,0.0,4429.11,0,004,202206
0035058532,10,00228,84141000000000,0001,0.0,16500.0,0,000,202206
0035058532,10,00123,14180200000000,0001,0.0,47.29,0,000,202206
0035058532,10,00238,14180200000000,0001,0.0,233.68,0,000,202206
0035058532,10,00228,14110206020000,0001,0.0,1500.0,0,004,202206
0035058532,10,00238,14110206020000,0001,0.0,9145.97,0,004,202206
0035058532,09,00228,14111306020000,0001,0.0,2592.32,0,004,202206
0035058532,99,00228,29110101000000,0001,0.0,0.36,0,000,202206
0035058532,10,00228,14180200000000,0001,0.0,59.43,0,000,202206
0035058532,12,00237,14110306140000,0001,0.0,1932.63,0,000,202206
0035058532,12,00237,14110306030000,0001,0.0,5090.25,0,004,202206
0035058532,09,00228,14181300000000,0001,0.0,83.19,0,000,202206
